id,scheduled,duration_TM,waitingTime_TM,timeLoss_TM,routeLength_TM,departDelay_TM,rerouteNo_TM,duration_RL,waitingTime_RL,timeLoss_RL,routeLength_RL,departDelay_RL,rerouteNo_RL
veh2511,833.0,337.0,151.0,196.82,1511.17,0.0,2.0,360.0,177.0,219.31,1512.28,0.0,1.0
veh2512,833.0,378.0,210.0,283.65,1220.42,10.0,2.0,237.0,135.0,183.21,717.02,0.0,1.0
veh2513,833.0,735.0,449.0,584.6,2064.98,18.0,3.0,366.0,213.0,258.01,1486.49,13.0,1.0
veh2514,834.0,1315.0,806.0,1025.13,3978.67,0.0,12.0,1058.0,839.0,966.22,1258.14,0.0,9.0
veh2515,834.0,608.0,379.0,456.67,2034.66,0.0,3.0,422.0,176.0,229.96,2612.85,0.0,2.0
veh2516,834.0,523.0,296.0,373.48,2062.05,0.0,2.0,1176.0,905.0,1027.53,2018.03,0.0,7.0
veh2517,835.0,1490.0,992.0,1188.99,3817.84,162.0,10.0,682.0,444.0,545.4,1737.65,0.0,5.0
veh2518,835.0,1600.0,1208.0,1409.5,2594.13,0.0,11.0,284.0,169.0,213.7,950.71,0.0,1.0
veh2519,835.0,465.0,236.0,331.07,1742.74,11.0,3.0,377.0,214.0,282.12,1239.34,3.0,2.0
veh252,83.0,208.0,69.0,95.3,1536.24,0.0,1.0,459.0,283.0,346.3,1536.57,8.0,3.0
veh2520,836.0,192.0,116.0,135.27,687.48,0.0,1.0,127.0,61.0,70.36,687.48,0.0,1.0
veh2521,836.0,272.0,160.0,191.79,962.29,10.0,1.0,136.0,29.0,56.94,950.74,0.0,1.0
veh2522,836.0,284.0,177.0,232.36,700.09,0.0,1.0,2330.0,1865.0,2198.28,1788.18,32.0,19.0
veh2523,837.0,739.0,589.0,666.83,1000.78,14.0,1.0,135.0,37.0,62.36,1000.78,13.0,1.0
veh2524,837.0,337.0,179.0,225.15,1540.41,12.0,2.0,305.0,171.0,232.84,997.02,2.0,1.0
veh2525,837.0,520.0,256.0,378.8,1846.96,0.0,1.0,617.0,384.0,476.98,1825.69,0.0,1.0
veh2526,838.0,900.0,573.0,718.81,2061.94,15.0,6.0,290.0,113.0,158.03,1501.82,6.0,1.0
veh2527,838.0,802.0,528.0,670.27,1819.78,11.0,5.0,634.0,381.0,501.04,1842.54,0.0,2.0
veh2528,838.0,1132.0,857.0,1021.09,1520.24,0.0,3.0,698.0,477.0,589.74,1472.76,11.0,3.0
veh2529,839.0,975.0,601.0,755.27,2867.85,4.0,8.0,1245.0,805.0,982.27,3421.83,0.0,9.0
veh253,83.0,242.0,119.0,151.55,1190.02,0.0,1.0,166.0,50.0,75.42,1190.02,0.0,1.0
veh2530,839.0,314.0,223.0,260.43,717.91,0.0,1.0,399.0,301.0,346.08,717.91,0.0,1.0
veh2531,839.0,642.0,375.0,493.33,2050.54,2.0,3.0,644.0,388.0,493.93,2050.54,0.0,2.0
veh2532,840.0,123.0,56.0,73.27,672.48,2.0,1.0,188.0,120.0,137.68,672.48,0.0,1.0
veh2533,840.0,125.0,54.0,69.06,695.46,0.0,1.0,126.0,54.0,70.14,695.46,0.0,1.0
veh2534,840.0,1089.0,737.0,874.7,2775.97,5.0,5.0,376.0,157.0,201.07,2295.74,3.0,5.0
veh2535,841.0,437.0,307.0,367.37,955.88,0.0,4.0,525.0,370.0,455.1,955.88,6.0,1.0
veh2536,841.0,1287.0,883.0,1111.58,2070.14,0.0,9.0,2718.0,2117.0,2451.59,3108.33,30.0,27.0
veh2537,841.0,388.0,193.0,295.46,1279.86,0.0,1.0,749.0,462.0,617.31,1807.48,0.0,4.0
veh2538,842.0,651.0,384.0,513.0,1753.28,59.0,3.0,472.0,305.0,374.47,1253.08,79.0,2.0
veh2539,842.0,516.0,250.0,401.53,1565.06,0.0,1.0,1227.0,974.0,1115.18,1502.46,0.0,6.0
veh254,84.0,164.0,66.0,82.69,973.73,0.0,1.0,254.0,151.0,173.44,973.73,0.0,1.0
veh2540,842.0,658.0,323.0,507.93,1982.14,5.0,5.0,639.0,403.0,486.36,2013.03,0.0,3.0
veh2541,843.0,263.0,160.0,187.97,999.43,9.0,1.0,189.0,79.0,114.01,999.43,13.0,1.0
veh2542,843.0,796.0,484.0,609.03,2565.64,0.0,5.0,273.0,123.0,165.55,1460.84,1.0,2.0
veh2543,843.0,952.0,685.0,842.05,1510.78,7.0,5.0,715.0,484.0,604.86,1494.77,9.0,4.0
veh2544,844.0,362.0,214.0,260.62,1200.79,0.0,1.0,141.0,66.0,83.15,696.17,3.0,1.0
veh2545,844.0,526.0,307.0,405.98,1517.3,0.0,2.0,391.0,255.0,314.6,971.42,0.0,1.0
veh2546,844.0,432.0,287.0,339.23,1215.15,3.0,3.0,342.0,201.0,246.19,1276.97,2.0,1.0
veh2547,845.0,736.0,479.0,602.18,1803.91,0.0,5.0,3888.0,3023.0,3451.0,3889.98,0.0,33.0
veh2548,845.0,542.0,295.0,432.17,1509.14,58.0,3.0,696.0,475.0,586.78,1509.14,79.0,3.0
veh2549,845.0,1510.0,1046.0,1263.43,3393.86,0.0,5.0,362.0,152.0,188.14,2409.25,0.0,1.0
veh255,84.0,476.0,221.0,290.55,1792.64,0.0,4.0,560.0,317.0,375.17,1792.64,0.0,1.0
veh2550,846.0,190.0,88.0,113.01,937.16,0.0,1.0,298.0,155.0,220.58,937.16,0.0,1.0
veh2551,846.0,952.0,628.0,802.37,2055.95,22.0,7.0,395.0,238.0,287.56,1458.75,2.0,2.0
veh2552,846.0,1245.0,907.0,1114.84,1790.78,5.0,13.0,785.0,531.0,655.86,1774.77,9.0,5.0
veh2553,847.0,1273.0,963.0,1162.03,1529.11,0.0,14.0,1108.0,921.0,1035.65,1004.81,0.0,4.0
veh2554,847.0,519.0,341.0,428.46,1236.29,1.0,1.0,2217.0,1669.0,1969.14,3366.8,0.0,17.0
veh2555,847.0,858.0,493.0,599.15,2823.09,0.0,6.0,336.0,87.0,126.14,2295.5,0.0,3.0
veh2556,848.0,1090.0,639.0,839.12,3437.09,0.0,10.0,1349.0,1038.0,1218.89,1773.66,0.0,12.0
veh2557,848.0,750.0,445.0,584.67,2259.82,3.0,6.0,3115.0,2432.0,2796.47,4341.49,0.0,39.0
veh2558,848.0,270.0,145.0,198.32,970.02,6.0,3.0,192.0,84.0,120.21,970.02,7.0,1.0
veh2559,849.0,919.0,543.0,728.87,2599.99,0.0,10.0,1379.0,1089.0,1270.58,1491.11,2.0,7.0
veh256,84.0,50.0,6.0,16.38,438.62,0.0,1.0,46.0,1.0,12.45,438.62,0.0,1.0
veh2560,849.0,321.0,225.0,269.78,696.11,6.0,1.0,143.0,66.0,91.7,696.11,11.0,1.0
veh2561,849.0,1076.0,723.0,869.55,2813.49,0.0,5.0,369.0,152.0,199.7,2333.26,0.0,2.0
veh2562,850.0,241.0,140.0,190.33,697.06,9.0,1.0,157.0,90.0,105.71,697.06,0.0,1.0
veh2563,850.0,191.0,119.0,140.33,683.02,0.0,1.0,94.0,28.0,43.55,683.02,0.0,1.0
veh2564,850.0,580.0,381.0,470.84,1484.14,9.0,2.0,371.0,220.0,261.97,1484.14,13.0,1.0
veh2565,851.0,307.0,165.0,216.54,1202.19,0.0,1.0,649.0,474.0,557.51,1238.86,0.0,5.0
veh2566,851.0,589.0,297.0,440.42,2031.46,0.0,3.0,634.0,367.0,481.47,2095.44,0.0,4.0
veh2567,851.0,1075.0,704.0,867.56,2813.49,1.0,5.0,451.0,222.0,280.79,2333.26,1.0,2.0
veh2568,852.0,171.0,82.0,118.5,718.62,0.0,1.0,232.0,92.0,143.77,1194.5,0.0,1.0
veh2569,852.0,79.0,5.0,27.16,693.16,1.0,1.0,75.0,9.0,23.27,693.16,0.0,1.0
veh257,85.0,222.0,109.0,135.01,1185.52,2.0,1.0,259.0,144.0,171.21,1185.52,2.0,1.0
veh2570,852.0,531.0,290.0,390.66,1840.95,5.0,2.0,880.0,572.0,697.12,2384.34,12.0,8.0
veh2571,853.0,1181.0,928.0,1062.52,1454.69,9.0,3.0,240.0,125.0,162.9,952.17,11.0,1.0
veh2572,853.0,462.0,294.0,373.07,1196.48,0.0,2.0,220.0,126.0,168.96,693.08,0.0,1.0
veh2573,853.0,1449.0,970.0,1158.92,3452.34,0.0,8.0,1917.0,1471.0,1721.46,2305.33,0.0,17.0
veh2574,854.0,125.0,38.0,75.79,657.16,0.0,1.0,111.0,26.0,62.01,657.16,0.0,1.0
veh2575,854.0,2040.0,1375.0,1769.4,3729.05,0.0,15.0,770.0,458.0,617.9,2107.31,0.0,4.0
veh2576,854.0,530.0,299.0,375.42,2056.68,2.0,4.0,270.0,107.0,154.25,1539.34,3.0,1.0
veh2577,855.0,390.0,223.0,296.24,1249.37,7.0,3.0,1158.0,914.0,1065.96,1201.34,7.0,8.0
veh2578,855.0,983.0,666.0,830.97,2104.37,0.0,11.0,1825.0,1317.0,1592.67,3183.61,19.0,20.0
veh2579,855.0,129.0,65.0,77.57,696.62,0.0,1.0,108.0,47.0,57.17,696.62,0.0,1.0
veh258,85.0,393.0,222.0,283.67,1474.5,0.0,1.0,236.0,90.0,126.89,1486.09,0.0,1.0
veh2580,856.0,172.0,53.0,93.76,938.47,13.0,1.0,183.0,85.0,104.81,938.47,0.0,1.0
veh2581,856.0,112.0,43.0,54.66,695.46,0.0,1.0,113.0,37.0,55.79,695.46,0.0,1.0
veh2582,856.0,316.0,239.0,265.48,682.29,0.0,1.0,196.0,71.0,108.68,1170.25,0.0,1.0
veh2583,857.0,652.0,484.0,562.13,1220.42,0.0,2.0,273.0,187.0,221.02,717.02,10.0,1.0
veh2584,857.0,353.0,188.0,241.78,1522.76,0.0,1.0,343.0,193.0,232.34,1522.76,0.0,1.0
veh2585,857.0,1453.0,987.0,1203.82,3413.7,0.0,12.0,1728.0,1225.0,1437.13,3966.66,0.0,16.0
veh2586,858.0,729.0,449.0,537.63,2541.26,142.0,9.0,306.0,115.0,152.73,2061.71,50.0,1.0
veh2587,858.0,506.0,323.0,413.79,1267.36,0.0,3.0,1283.0,950.0,1149.51,1833.7,19.0,5.0
veh2588,858.0,650.0,393.0,486.19,1965.73,0.0,8.0,530.0,343.0,408.78,1470.72,0.0,2.0
veh2589,859.0,835.0,553.0,679.83,2069.21,1.0,4.0,275.0,117.0,161.73,1504.35,9.0,1.0
veh259,85.0,591.0,399.0,463.06,1436.74,0.0,3.0,332.0,165.0,202.47,1456.53,0.0,2.0
veh2590,859.0,1367.0,1085.0,1247.82,1527.13,10.0,9.0,344.0,179.0,226.05,1514.28,10.0,1.0
veh2591,859.0,462.0,317.0,390.07,998.61,8.0,4.0,909.0,685.0,836.99,998.61,6.0,7.0
veh2592,860.0,331.0,176.0,218.16,1563.49,2.0,1.0,332.0,186.0,221.91,1502.82,0.0,1.0
veh2593,860.0,1462.0,1046.0,1267.43,2478.29,21.0,3.0,254.0,105.0,135.08,1565.53,0.0,1.0
veh2594,860.0,243.0,112.0,191.82,686.66,14.0,1.0,87.0,18.0,35.93,686.66,0.0,1.0
veh2595,861.0,1443.0,867.0,1073.39,3961.39,2.0,15.0,1756.0,1144.0,1383.48,3996.64,6.0,13.0
veh2596,861.0,822.0,478.0,647.07,2372.2,0.0,6.0,730.0,413.0,554.39,2372.2,0.0,6.0
veh2597,861.0,950.0,608.0,765.5,2494.78,0.0,4.0,391.0,190.0,243.83,2014.55,2.0,1.0
veh2598,862.0,382.0,283.0,332.31,679.5,0.0,1.0,116.0,43.0,65.96,679.5,0.0,1.0
veh2599,862.0,1099.0,723.0,910.09,2586.15,0.0,13.0,925.0,712.0,854.54,950.91,0.0,3.0
veh26,8.0,280.0,156.0,180.84,1224.76,0.0,1.0,282.0,159.0,183.24,1224.76,0.0,1.0
veh260,86.0,278.0,130.0,156.28,1255.56,0.0,1.0,257.0,113.0,135.46,1255.56,27.0,1.0
veh2600,862.0,305.0,133.0,195.93,1477.76,3.0,2.0,401.0,206.0,291.85,1477.76,3.0,2.0
veh2601,863.0,1083.0,668.0,873.8,2776.89,1.0,9.0,201.0,82.0,108.12,1248.24,3.0,1.0
veh2602,863.0,1219.0,757.0,933.34,3861.37,140.0,11.0,502.0,286.0,370.83,1800.16,48.0,2.0
veh2603,863.0,907.0,650.0,793.96,1541.6,0.0,4.0,1160.0,760.0,928.26,3151.67,14.0,13.0
veh2604,864.0,353.0,170.0,239.35,1533.59,0.0,2.0,348.0,171.0,235.54,1512.28,2.0,1.0
veh2605,864.0,366.0,174.0,255.23,1520.12,0.0,1.0,799.0,534.0,650.37,2038.23,0.0,9.0
veh2606,864.0,714.0,373.0,540.21,2387.22,0.0,6.0,828.0,484.0,655.3,2366.81,0.0,6.0
veh2607,865.0,878.0,567.0,713.14,2075.37,0.0,9.0,1382.0,1051.0,1219.91,1996.0,0.0,9.0
veh2608,865.0,962.0,774.0,886.35,963.56,5.0,1.0,410.0,218.0,291.31,1527.26,9.0,1.0
veh2609,865.0,987.0,547.0,720.51,3642.43,0.0,11.0,1246.0,893.0,1096.06,2047.33,0.0,12.0
veh261,86.0,562.0,362.0,450.51,1522.02,0.0,1.0,579.0,343.0,428.45,2064.45,0.0,2.0
veh2610,866.0,104.0,37.0,54.76,657.16,0.0,1.0,118.0,52.0,69.1,657.16,0.0,1.0
veh2611,866.0,869.0,578.0,705.88,2008.85,0.0,9.0,893.0,571.0,726.01,2062.87,17.0,7.0
veh2612,866.0,231.0,107.0,140.61,1236.05,1.0,1.0,325.0,203.0,234.93,1233.55,0.0,1.0
veh2613,867.0,945.0,567.0,779.06,2235.08,0.0,5.0,381.0,243.0,289.52,1257.51,0.0,3.0
veh2614,867.0,87.0,35.0,53.93,414.59,7.0,1.0,58.0,12.0,24.28,414.59,0.0,1.0
veh2615,867.0,1888.0,1371.0,1570.97,1986.81,0.0,15.0,362.0,180.0,227.22,1497.53,0.0,2.0
veh2616,868.0,711.0,454.0,561.68,2042.04,5.0,4.0,1019.0,616.0,791.18,3110.35,0.0,6.0
veh2617,868.0,324.0,200.0,253.0,967.15,13.0,1.0,157.0,67.0,86.0,967.15,0.0,1.0
veh2618,868.0,329.0,203.0,259.99,940.6,0.0,1.0,190.0,96.0,119.6,972.94,0.0,1.0
veh2619,869.0,554.0,335.0,420.55,1797.77,0.0,3.0,388.0,193.0,254.51,1797.77,0.0,1.0
veh262,86.0,175.0,76.0,105.7,935.48,0.0,1.0,158.0,61.0,87.86,935.48,0.0,1.0
veh2620,869.0,128.0,54.0,76.24,681.1,6.0,1.0,305.0,222.0,254.19,681.1,2.0,1.0
veh2621,869.0,428.0,272.0,338.99,1220.22,0.0,1.0,1314.0,870.0,1101.78,2934.46,1.0,6.0
veh2622,870.0,394.0,211.0,293.01,1282.54,0.0,2.0,399.0,204.0,252.92,1846.45,11.0,2.0
veh2623,870.0,475.0,288.0,382.7,1279.32,0.0,1.0,1407.0,1013.0,1238.6,2302.4,0.0,14.0
veh2624,870.0,1667.0,1146.0,1408.82,3305.56,0.0,11.0,1112.0,782.0,974.22,1789.61,0.0,8.0
veh2625,871.0,1971.0,1300.0,1699.95,3636.46,0.0,15.0,1333.0,1053.0,1223.27,1473.91,0.0,9.0
veh2626,871.0,442.0,275.0,353.29,1206.82,13.0,1.0,273.0,139.0,184.3,1206.82,0.0,1.0
veh2627,871.0,491.0,297.0,379.1,1234.59,7.0,2.0,389.0,240.0,277.57,1218.13,13.0,1.0
veh2628,872.0,974.0,561.0,767.46,2813.33,3.0,6.0,515.0,326.0,385.81,1747.61,0.0,2.0
veh2629,872.0,703.0,461.0,550.81,2098.87,5.0,5.0,412.0,243.0,304.52,1461.03,0.0,1.0
veh263,87.0,228.0,102.0,134.42,1187.54,0.0,1.0,323.0,181.0,229.65,1187.54,0.0,1.0
veh2630,872.0,805.0,519.0,665.93,1539.72,1.0,3.0,832.0,517.0,642.76,2090.45,0.0,5.0
veh2631,873.0,523.0,339.0,432.04,1241.1,0.0,1.0,361.0,168.0,228.92,1821.39,0.0,2.0
veh2632,873.0,472.0,290.0,358.8,1500.2,12.0,3.0,422.0,263.0,309.21,1499.63,0.0,2.0
veh2633,873.0,607.0,379.0,475.66,1791.51,7.0,4.0,243.0,104.0,153.18,1232.17,7.0,3.0
veh2634,874.0,438.0,271.0,346.48,1258.12,0.0,1.0,1451.0,1208.0,1364.18,1155.33,0.0,7.0
veh2635,874.0,510.0,326.0,419.07,1225.7,3.0,4.0,437.0,271.0,346.94,1225.7,1.0,1.0
veh2636,874.0,73.0,6.0,21.88,681.1,0.0,1.0,176.0,109.0,125.34,681.1,8.0,1.0
veh2637,875.0,537.0,316.0,387.98,2049.19,5.0,2.0,374.0,185.0,224.31,2049.19,0.0,3.0
veh2638,875.0,939.0,616.0,774.95,2215.74,0.0,7.0,273.0,88.0,140.12,1844.66,0.0,1.0
veh2639,875.0,182.0,77.0,109.87,1002.52,0.0,3.0,268.0,141.0,195.39,1002.52,6.0,1.0
veh264,87.0,678.0,466.0,549.71,1743.03,1.0,3.0,679.0,469.0,549.96,1763.27,1.0,3.0
veh2640,876.0,562.0,347.0,420.66,1732.15,0.0,2.0,442.0,251.0,300.19,1732.15,6.0,3.0
veh2641,876.0,1083.0,658.0,837.81,3322.46,0.0,9.0,1867.0,1219.0,1536.88,4508.19,0.0,25.0
veh2642,876.0,279.0,146.0,187.42,1261.63,0.0,1.0,145.0,22.0,51.79,1285.95,0.0,1.0
veh2643,876.0,275.0,129.0,204.11,969.43,4.0,1.0,413.0,271.0,341.5,969.43,50.0,1.0
veh2644,877.0,665.0,363.0,472.36,2671.06,2.0,2.0,291.0,81.0,141.06,2044.59,2.0,1.0
veh2645,877.0,1412.0,1027.0,1262.14,2065.17,0.0,12.0,909.0,680.0,747.32,1464.99,0.0,5.0
veh2646,877.0,473.0,246.0,339.72,1463.67,27.0,3.0,548.0,341.0,414.25,1463.67,50.0,2.0
veh2647,878.0,304.0,223.0,253.34,682.76,0.0,1.0,123.0,52.0,72.18,682.76,2.0,1.0
veh2648,878.0,535.0,374.0,425.3,1479.85,18.0,1.0,357.0,207.0,247.8,1485.56,0.0,3.0
veh2649,878.0,1502.0,1145.0,1320.59,2287.06,2.0,13.0,642.0,427.0,543.32,1256.84,0.0,3.0
veh265,87.0,157.0,85.0,104.64,691.56,2.0,1.0,90.0,24.0,37.76,691.56,5.0,1.0
veh2650,879.0,1018.0,691.0,882.28,1752.49,2.0,4.0,326.0,197.0,230.94,1218.75,0.0,1.0
veh2651,879.0,404.0,241.0,290.59,1564.35,0.0,3.0,291.0,128.0,179.57,1540.03,0.0,3.0
veh2652,879.0,499.0,297.0,389.9,1468.36,0.0,2.0,232.0,92.0,123.05,1468.36,0.0,1.0
veh2653,880.0,347.0,216.0,269.48,976.73,5.0,1.0,153.0,45.0,75.99,976.73,3.0,1.0
veh2654,880.0,704.0,488.0,577.37,1718.8,0.0,5.0,382.0,203.0,252.2,1784.4,0.0,1.0
veh2655,880.0,476.0,305.0,384.39,1256.33,11.0,3.0,1244.0,841.0,1071.99,2369.7,0.0,11.0
veh2656,881.0,375.0,191.0,246.69,1743.24,0.0,2.0,552.0,384.0,462.68,1206.76,1.0,2.0
veh2657,881.0,330.0,148.0,219.58,1521.19,0.0,1.0,593.0,371.0,443.88,2040.26,47.0,8.0
veh2658,881.0,923.0,581.0,734.45,2574.1,0.0,8.0,732.0,508.0,622.31,1493.78,2.0,5.0
veh2659,882.0,420.0,257.0,322.95,1223.23,13.0,1.0,379.0,240.0,284.59,1180.32,0.0,1.0
veh266,88.0,147.0,46.0,76.1,938.82,0.0,1.0,220.0,119.0,148.84,938.82,0.0,1.0
veh2660,882.0,350.0,215.0,280.71,938.7,34.0,1.0,151.0,52.0,81.12,938.7,45.0,1.0
veh2661,882.0,355.0,213.0,284.17,962.62,36.0,1.0,578.0,356.0,467.62,1504.11,49.0,2.0
veh2662,883.0,633.0,329.0,434.4,2597.49,0.0,4.0,1169.0,782.0,969.66,2625.82,3.0,11.0
veh2663,883.0,128.0,38.0,57.9,952.15,3.0,1.0,145.0,51.0,74.85,952.15,4.0,1.0
veh2664,883.0,820.0,525.0,644.04,2045.48,0.0,5.0,789.0,483.0,611.33,2081.62,20.0,5.0
veh2665,884.0,144.0,38.0,61.93,954.0,0.0,1.0,382.0,214.0,255.08,1454.85,6.0,2.0
veh2666,884.0,309.0,213.0,257.96,694.68,0.0,1.0,211.0,130.0,159.79,694.68,3.0,1.0
veh2667,884.0,194.0,123.0,140.54,694.68,3.0,1.0,185.0,117.0,131.23,694.68,19.0,1.0
veh2668,885.0,1878.0,1218.0,1482.09,3926.34,0.0,16.0,684.0,379.0,503.73,1804.67,8.0,6.0
veh2669,885.0,1759.0,1253.0,1588.28,2307.88,121.0,12.0,494.0,311.0,401.9,1240.79,29.0,1.0
veh267,88.0,256.0,129.0,158.1,1218.13,0.0,1.0,338.0,203.0,239.88,1218.13,0.0,1.0
veh2670,885.0,996.0,623.0,806.25,2601.67,124.0,10.0,789.0,462.0,599.67,2597.23,32.0,5.0
veh2671,886.0,640.0,455.0,538.88,1242.62,0.0,1.0,1452.0,1065.0,1306.79,1784.49,0.0,9.0
veh2672,886.0,514.0,247.0,384.27,1758.66,0.0,4.0,511.0,265.0,380.62,1772.44,0.0,3.0
veh2673,886.0,1496.0,1184.0,1383.22,1537.98,4.0,9.0,478.0,268.0,366.34,1495.48,31.0,2.0
veh2674,887.0,1192.0,854.0,1038.57,2126.12,0.0,9.0,508.0,315.0,397.16,1516.18,4.0,6.0
veh2675,887.0,687.0,541.0,636.6,684.86,0.0,3.0,75.0,5.0,23.37,684.86,9.0,1.0
veh2676,887.0,454.0,284.0,362.81,1258.66,5.0,3.0,107.0,0.0,14.21,1284.35,4.0,1.0
veh2677,888.0,888.0,463.0,656.21,3187.23,0.0,8.0,1473.0,937.0,1199.82,3775.02,1.0,16.0
veh2678,888.0,757.0,512.0,606.69,2056.12,3.0,4.0,588.0,328.0,437.7,2056.12,4.0,1.0
veh2679,888.0,765.0,446.0,593.28,2341.41,2.0,6.0,1146.0,755.0,932.32,2906.54,0.0,7.0
veh268,88.0,411.0,194.0,254.04,2077.86,0.0,2.0,302.0,108.0,143.57,2102.39,0.0,2.0
veh2680,889.0,272.0,156.0,196.27,956.79,3.0,1.0,93.0,0.0,16.62,956.79,6.0,1.0
veh2681,889.0,350.0,173.0,217.14,1842.73,25.0,3.0,280.0,113.0,149.45,1786.14,20.0,1.0
veh2682,889.0,585.0,312.0,413.52,2344.35,33.0,2.0,613.0,366.0,480.66,1820.2,68.0,8.0
veh2683,890.0,1370.0,982.0,1201.45,2297.19,0.0,12.0,1361.0,1119.0,1269.62,1248.81,4.0,8.0
veh2684,890.0,448.0,264.0,357.43,1241.8,4.0,1.0,1000.0,673.0,870.92,1759.91,0.0,8.0
veh2685,890.0,191.0,123.0,157.87,437.8,7.0,1.0,1707.0,1390.0,1587.71,1568.24,3.0,8.0
veh2686,891.0,223.0,96.0,151.98,962.36,6.0,2.0,223.0,124.0,151.5,962.36,0.0,1.0
veh2687,891.0,321.0,104.0,170.08,2077.77,0.0,2.0,377.0,119.0,186.26,2616.48,13.0,2.0
veh2688,891.0,1441.0,1050.0,1271.08,2311.76,0.0,6.0,2057.0,1400.0,1732.93,4393.72,0.0,17.0
veh2689,892.0,487.0,320.0,391.93,1247.15,31.0,3.0,497.0,331.0,402.94,1225.06,2.0,1.0
veh269,89.0,466.0,259.0,316.19,2075.44,1.0,4.0,417.0,180.0,267.07,2074.5,0.0,3.0
veh2690,892.0,198.0,86.0,128.27,938.82,9.0,1.0,207.0,109.0,137.25,938.82,1.0,1.0
veh2691,892.0,653.0,456.0,562.85,1208.86,0.0,3.0,988.0,688.0,858.33,1749.43,7.0,8.0
veh2692,893.0,1074.0,604.0,770.42,3881.24,0.0,14.0,1040.0,668.0,816.22,2882.07,0.0,10.0
veh2693,893.0,203.0,116.0,151.76,696.28,1.0,1.0,175.0,106.0,123.84,696.28,14.0,1.0
veh2694,893.0,458.0,237.0,305.01,2126.04,38.0,3.0,687.0,433.0,533.59,2126.04,82.0,5.0
veh2695,894.0,806.0,533.0,648.61,1753.42,0.0,5.0,762.0,480.0,600.08,1851.02,12.0,3.0
veh2696,894.0,153.0,77.0,94.66,681.02,0.0,1.0,175.0,100.0,116.15,681.02,0.0,1.0
veh2697,894.0,239.0,105.0,148.94,1239.34,1.0,2.0,323.0,169.0,232.0,1239.34,0.0,1.0
veh2698,895.0,455.0,276.0,361.82,1284.04,8.0,2.0,397.0,204.0,263.04,1849.85,1.0,6.0
veh2699,895.0,117.0,53.0,66.48,691.56,0.0,1.0,205.0,125.0,154.5,691.56,9.0,1.0
veh27,8.0,78.0,11.0,23.28,720.14,0.0,1.0,91.0,24.0,35.98,720.14,0.0,1.0
veh270,89.0,37.0,0.0,5.3,414.59,0.0,1.0,37.0,0.0,5.37,414.59,0.0,1.0
veh2700,895.0,314.0,136.0,198.4,1537.42,73.0,1.0,486.0,282.0,371.11,1537.42,112.0,5.0
veh2701,896.0,795.0,409.0,547.99,2947.71,0.0,7.0,1121.0,712.0,923.02,2344.03,2.0,15.0
veh2702,896.0,1016.0,681.0,821.5,2240.1,4.0,5.0,314.0,204.0,256.09,653.96,31.0,2.0
veh2703,896.0,267.0,184.0,216.19,658.76,1.0,1.0,168.0,100.0,116.99,658.76,14.0,1.0
veh2704,897.0,501.0,321.0,371.2,1780.69,0.0,1.0,427.0,245.0,296.61,1780.69,0.0,1.0
veh2705,897.0,384.0,265.0,312.36,978.12,0.0,3.0,426.0,295.0,354.65,971.42,0.0,1.0
veh2706,897.0,402.0,268.0,305.48,1218.44,0.0,2.0,586.0,424.0,489.25,1218.44,0.0,3.0
veh2707,898.0,1440.0,884.0,1113.6,4468.06,0.0,10.0,1406.0,914.0,1238.76,2272.94,1.0,13.0
veh2708,898.0,1307.0,938.0,1125.08,2321.09,0.0,9.0,1318.0,906.0,1094.0,2844.66,0.0,10.0
veh2709,898.0,489.0,309.0,381.46,1441.3,0.0,4.0,146.0,58.0,74.76,962.79,0.0,1.0
veh271,89.0,571.0,338.0,418.81,1798.48,0.0,1.0,382.0,191.0,230.43,1798.48,0.0,1.0
veh2710,899.0,1456.0,1043.0,1228.32,3108.7,0.0,13.0,697.0,452.0,584.71,1560.78,0.0,4.0
veh2711,899.0,613.0,368.0,457.61,1976.89,0.0,4.0,419.0,264.0,301.84,1513.66,0.0,2.0
veh2712,899.0,378.0,224.0,289.07,1215.15,4.0,3.0,387.0,252.0,294.62,1276.97,0.0,1.0
veh2713,900.0,1018.0,694.0,819.15,2321.5,0.0,9.0,1300.0,1004.0,1154.39,1773.37,0.0,11.0
veh2714,900.0,199.0,123.0,148.84,662.02,0.0,1.0,113.0,42.0,63.36,662.02,0.0,1.0
veh2715,900.0,226.0,123.0,150.6,937.16,0.0,1.0,227.0,117.0,152.09,937.16,19.0,1.0
veh2716,901.0,891.0,526.0,699.77,2637.37,0.0,10.0,653.0,390.0,500.18,2122.54,0.0,2.0
veh2717,901.0,830.0,463.0,616.55,2948.27,0.0,11.0,911.0,536.0,699.31,2925.62,8.0,9.0
veh2718,901.0,1061.0,707.0,888.08,2378.31,0.0,8.0,1695.0,1155.0,1443.36,3453.74,0.0,12.0
veh2719,902.0,495.0,325.0,403.17,1223.23,0.0,1.0,359.0,215.0,268.64,1180.32,2.0,1.0
veh272,90.0,129.0,45.0,60.74,916.48,0.0,1.0,128.0,48.0,59.68,916.48,0.0,1.0
veh2720,902.0,1466.0,1107.0,1295.25,2328.02,0.0,15.0,1891.0,1425.0,1720.27,2336.57,0.0,17.0
veh2721,902.0,803.0,528.0,670.57,1824.17,0.0,3.0,1234.0,850.0,1061.9,2351.79,0.0,6.0
